student_id,course_name,current_grade,attendance_rate,assignments_completed,missed_deadlines,participation_score,midterm_grade,study_group_attendance,office_hours_visits,extra_credit_completed
89,Mathematics 201,70.93,72.05,9,3,74.69,79.72,9,2,1
89,Computer Science 101,72.28,72.05,11,4,62.95,66.35,9,0,0
90,Chemistry 201,73.81,67.81,10,2,58.51,65.26,2,1,1
90,English Literature,67.3,67.81,11,1,71.52,63.98,10,6,1
90,Computer Science 101,67.16,67.81,12,1,70.57,62.42,4,1,2
90,Mathematics 201,70.8,67.81,9,1,68.49,70.54,2,4,1
91,Chemistry 201,89.17,84.19,8,5,85.69,88.78,2,6,2
91,English Literature,81.36,84.19,8,4,87.96,76.91,6,3,2
91,Physics 101,84.4,84.19,8,4,75.75,91.68,6,2,0
91,Computer Science 101,85.3,84.19,12,5,78.75,77.66,9,4,1
91,Mathematics 201,84.29,84.19,12,3,87.99,82.97,8,0,2
92,Biology 101,70.51,67.72,8,2,59.33,71.05,10,2,2
92,Physics 101,72.62,67.72,10,0,65.52,72.25,0,3,1
92,Computer Science 101,68.94,67.72,11,1,58.91,77.14,6,2,2
92,Mathematics 201,71.87,67.72,11,1,71.18,73.55,0,1,0
92,Chemistry 201,70.44,67.72,8,2,77.32,75.23,4,2,0
93,Chemistry 201,69.91,67.69,11,2,62.48,68.0,1,0,0
93,English Literature,62.1,67.69,8,2,68.97,66.33,1,5,1
93,Computer Science 101,71.29,67.69,12,3,70.66,66.43,2,2,0
93,Physics 101,71.04,67.69,12,3,68.4,62.68,2,6,0
93,Biology 101,65.49,67.69,10,1,68.66,59.91,0,4,1
94,Computer Science 101,81.64,77.3,12,2,74.65,83.43,3,2,1
94,English Literature,76.29,77.3,12,2,77.11,80.44,2,6,2
94,Chemistry 201,72.73,77.3,11,2,82.04,76.27,5,4,1
94,Biology 101,75.31,77.3,10,1,67.79,82.61,2,0,0
95,Chemistry 201,74.87,78.62,11,3,82.37,78.67,6,6,0
95,Mathematics 201,80.33,78.62,9,3,88.46,75.21,0,3,0
95,Biology 101,78.16,78.62,10,3,71.25,84.25,0,4,0
95,Computer Science 101,77.54,78.62,9,3,78.13,83.52,7,2,0
95,English Literature,76.69,78.62,11,4,82.36,73.17,1,0,1
96,Physics 101,84.9,89.62,11,4,90.64,83.77,6,2,0
96,Mathematics 201,87.25,89.62,9,3,90.41,84.12,8,6,1
96,Biology 101,89.61,89.62,9,4,88.54,87.19,9,4,1
96,Chemistry 201,92.34,89.62,9,5,97.63,81.67,5,4,1
96,Computer Science 101,85.95,89.62,9,5,93.85,94.52,6,6,1
97,Biology 101,85.82,85.46,9,4,79.84,86.93,1,0,1
97,Physics 101,88.9,85.46,12,5,91.38,81.08,7,4,0
97,Chemistry 201,88.65,85.46,12,4,82.24,84.69,1,6,0
97,English Literature,81.48,85.46,8,3,75.58,89.73,4,5,1
98,Mathematics 201,88.29,86.89,8,3,94.11,78.91,1,5,0
98,English Literature,83.3,86.89,8,4,80.63,82.39,5,4,0
98,Computer Science 101,86.77,86.89,10,5,95.07,90.84,1,1,0
98,Chemistry 201,80.61,86.89,12,4,77.57,81.45,7,1,2
98,Physics 101,85.46,86.89,8,4,85.8,83.0,1,0,0
99,Physics 101,74.63,81.64,12,3,82.77,81.78,4,2,0
99,Biology 101,80.42,81.64,11,4,73.78,78.34,3,1,2
99,Computer Science 101,75.47,81.64,8,5,71.67,73.34,4,0,2
99,English Literature,83.63,81.64,12,5,82.81,84.66,8,6,1
100,Biology 101,69.21,64.9,12,0,71.22,73.33,9,4,0
100,Chemistry 201,65.23,64.9,9,2,56.12,59.95,2,6,0
100,Mathematics 201,67.9,64.9,11,0,61.69,61.16,1,3,1
100,English Literature,62.87,64.9,12,2,62.59,61.34,8,2,1
101,Computer Science 101,81.05,87.46,12,5,92.6,92.54,9,6,1
101,Chemistry 201,82.56,87.46,10,5,90.12,80.58,4,4,0
101,Biology 101,81.59,87.46,8,3,77.74,87.71,4,6,1
101,English Literature,80.86,87.46,11,5,96.96,84.88,3,1,1
102,Computer Science 101,78.26,79.38,11,2,78.02,80.51,6,3,0
102,English Literature,84.93,79.38,10,2,79.56,78.3,6,1,1
102,Chemistry 201,79.35,79.38,8,1,83.14,85.12,4,4,0
102,Mathematics 201,81.03,79.38,12,3,83.1,87.53,9,2,0
103,Biology 101,78.91,72.48,9,2,77.92,72.07,9,3,0
103,Computer Science 101,71.98,72.48,11,3,77.63,69.16,8,2,2
103,Mathematics 201,70.3,72.48,11,3,69.83,77.75,6,1,0
103,English Literature,72.94,72.48,10,3,68.63,73.93,6,2,2
104,Biology 101,72.43,74.94,9,2,82.66,68.29,6,3,0
104,Computer Science 101,71.65,74.94,9,1,80.24,67.98,3,1,1
104,Chemistry 201,79.34,74.94,10,2,68.27,73.32,5,1,0
104,Physics 101,77.62,74.94,8,2,75.26,72.09,9,1,2
105,English Literature,79.56,81.83,10,3,75.28,89.41,9,0,1
105,Biology 101,84.66,81.83,12,3,79.31,87.97,0,1,2
105,Chemistry 201,85.52,81.83,9,2,73.58,82.8,7,4,2
105,Computer Science 101,85.05,81.83,10,2,74.37,75.74,1,0,2
106,English Literature,88.27,88.19,10,4,84.28,92.91,6,3,1
106,Physics 101,84.47,88.19,12,5,82.51,90.83,3,5,2
106,Computer Science 101,87.68,88.19,11,4,92.39,92.88,9,1,1
106,Chemistry 201,93.32,88.19,8,4,93.04,83.21,8,4,2
107,Computer Science 101,72.2,73.31,8,2,68.52,70.82,6,6,1
107,Physics 101,74.4,73.31,8,3,73.87,81.5,1,5,2
107,Chemistry 201,70.61,73.31,11,3,68.88,73.28,0,5,1
107,English Literature,70.56,73.31,9,1,77.94,77.37,2,5,1
107,Biology 101,76.41,73.31,8,3,64.65,66.44,3,5,0
108,English Literature,83.62,81.1,10,2,78.97,85.88,0,6,0
108,Biology 101,83.39,81.1,11,2,77.12,84.47,9,1,1
108,Physics 101,84.41,81.1,12,2,87.8,85.48,0,6,2
108,Computer Science 101,82.43,81.1,8,3,73.69,74.42,3,0,1
108,Chemistry 201,82.86,81.1,12,2,87.3,74.47,4,5,1
109,Physics 101,77.62,78.76,9,5,85.88,81.02,4,2,1
109,Chemistry 201,76.04,78.76,11,3,72.54,69.06,8,2,1
109,Mathematics 201,73.21,78.76,10,4,69.46,83.09,9,4,1
109,English Literature,79.86,78.76,12,4,73.16,70.25,10,1,2
109,Biology 101,77.35,78.76,10,5,85.53,80.58,1,1,1
110,Mathematics 201,81.28,76.4,10,3,69.11,78.69,4,0,2
110,Biology 101,76.49,76.4,10,3,69.07,79.69,0,6,1
110,Physics 101,75.57,76.4,10,3,81.68,71.47,4,0,1
110,Computer Science 101,74.68,76.4,11,3,84.93,80.15,2,6,1
111,Chemistry 201,83.46,82.42,11,4,79.93,74.87,4,4,2
111,Computer Science 101,85.62,82.42,10,4,91.67,79.05,4,2,1
111,Physics 101,80.93,82.42,11,3,86.03,76.14,3,5,2
111,Biology 101,81.79,82.42,8,5,77.98,84.71,3,2,1
111,Mathematics 201,77.67,82.42,10,4,74.63,89.35,1,2,2
112,Physics 101,65.72,66.23,9,1,65.35,72.48,5,6,2
112,Computer Science 101,66.67,66.23,12,1,61.38,71.88,3,3,1
112,Mathematics 201,63.16,66.23,12,1,68.32,69.98,4,0,1
112,Chemistry 201,70.95,66.23,10,1,68.98,72.83,9,6,0
112,English Literature,67.04,66.23,8,0,62.79,72.72,8,1,1
113,Biology 101,76.95,79.18,10,5,72.78,86.05,0,3,1
113,Computer Science 101,80.0,79.18,11,4,79.98,85.98,5,6,1
113,Physics 101,76.88,79.18,11,5,80.51,83.59,10,6,0
113,Chemistry 201,75.7,79.18,11,4,81.45,81.23,7,6,1
114,Computer Science 101,70.59,66.86,9,3,73.18,73.69,4,6,2
114,Physics 101,63.74,66.86,11,3,61.2,75.66,0,0,0
114,English Literature,66.73,66.86,11,5,66.6,68.01,1,6,0
114,Mathematics 201,70.02,66.86,9,5,57.65,75.96,5,5,0
115,Physics 101,69.83,67.65,8,1,74.11,70.78,0,5,0
115,Chemistry 201,68.33,67.65,10,3,66.12,61.79,9,3,0
115,Biology 101,68.83,67.65,12,1,73.6,65.93,0,0,0
115,English Literature,73.92,67.65,12,3,72.13,69.57,10,4,2
116,Chemistry 201,81.88,87.41,8,4,95.59,85.6,0,1,0
116,Computer Science 101,86.97,87.41,9,5,89.36,85.63,3,0,0
116,Mathematics 201,87.51,87.41,9,5,94.23,92.36,5,1,2
116,English Literature,81.65,87.41,8,3,80.63,94.2,8,0,1
116,Physics 101,90.33,87.41,12,4,94.53,81.68,2,1,1
117,English Literature,85.25,83.41,8,3,90.15,87.94,9,0,0
117,Biology 101,85.79,83.41,12,3,79.16,75.45,0,2,1
117,Mathematics 201,81.82,83.41,8,5,81.01,79.14,6,5,2
117,Chemistry 201,83.97,83.41,9,4,74.99,83.4,9,3,0
117,Computer Science 101,84.8,83.41,8,3,88.57,76.93,7,1,0
118,Computer Science 101,64.42,70.59,9,5,76.48,65.52,8,2,1
118,Biology 101,71.82,70.59,9,4,62.9,72.59,6,1,2
118,Mathematics 201,67.12,70.59,12,3,65.92,64.59,7,5,2
118,English Literature,69.31,70.59,9,4,63.25,69.17,4,3,0
119,Biology 101,88.29,80.05,11,0,75.07,89.95,10,1,1
119,Mathematics 201,87.09,80.05,8,2,82.83,84.2,2,3,2
119,English Literature,87.25,80.05,9,0,74.85,88.24,0,4,0
119,Chemistry 201,84.43,80.05,10,0,73.07,77.79,8,0,2
119,Physics 101,85.56,80.05,9,2,78.38,88.64,10,2,1
120,Chemistry 201,79.77,73.06,12,2,64.85,71.37,0,5,1
120,Mathematics 201,72.39,73.06,12,1,66.13,79.24,4,1,1
120,Physics 101,73.6,73.06,11,0,63.64,77.43,8,0,1
120,Biology 101,74.81,73.06,8,2,71.22,75.45,10,0,0
121,Physics 101,70.67,69.38,11,4,67.59,62.82,4,1,0
121,Biology 101,66.86,69.38,8,4,72.04,65.33,4,6,1
121,Chemistry 201,71.95,69.38,9,4,76.14,68.08,1,1,1
121,Mathematics 201,69.7,69.38,10,3,60.23,78.23,9,4,0
121,Computer Science 101,65.92,69.38,8,4,66.45,67.2,0,2,0
122,Computer Science 101,63.35,64.08,8,2,58.2,70.32,0,6,0
122,English Literature,63.19,64.08,8,2,61.65,70.09,0,3,2
122,Biology 101,65.89,64.08,10,1,59.91,64.05,2,5,0
122,Physics 101,67.61,64.08,11,1,64.6,71.02,6,2,1
122,Chemistry 201,62.42,64.08,8,1,58.16,71.86,6,3,1
123,Mathematics 201,95.71,90.7,11,4,96.77,83.38,7,0,1
123,English Literature,89.21,90.7,10,4,95.08,88.08,8,0,1
123,Chemistry 201,93.01,90.7,12,3,100,83.89,5,0,0
123,Biology 101,93.45,90.7,9,3,92.26,86.3,10,4,1
123,Physics 101,86.93,90.7,11,5,81.78,89.68,9,1,1
124,English Literature,75.23,78.59,11,3,86.73,75.53,7,6,0
124,Chemistry 201,84.37,78.59,11,1,68.97,76.57,9,0,1
124,Computer Science 101,83.98,78.59,8,1,75.31,83.78,6,6,0
124,Physics 101,83.56,78.59,11,3,86.59,76.74,5,4,1
125,Computer Science 101,70.68,74.99,8,4,83.48,74.89,3,5,1
125,Mathematics 201,71.08,74.99,8,5,72.38,71.06,1,4,0
125,Biology 101,76.85,74.99,11,3,69.42,81.16,3,4,0
125,English Literature,74.82,74.99,9,4,77.72,67.88,3,3,1
126,Mathematics 201,69.71,70.72,10,2,62.99,68.56,5,5,1
126,Chemistry 201,74.66,70.72,9,2,78.46,79.05,10,3,0
126,English Literature,71.95,70.72,11,2,70.59,75.0,2,3,0
126,Biology 101,69.75,70.72,8,2,78.89,79.2,3,2,1
126,Physics 101,74.41,70.72,11,0,66.55,71.49,9,6,0
127,Biology 101,74.93,70.26,10,4,63.24,75.6,4,6,2
127,Computer Science 101,71.01,70.26,11,3,77.91,68.19,8,4,0
127,Chemistry 201,77.24,70.26,10,5,63.37,75.12,10,6,0
127,Physics 101,69.07,70.26,11,5,76.71,73.95,3,5,0
128,Mathematics 201,72.8,72.28,9,4,65.45,78.46,7,3,1
128,Chemistry 201,75.82,72.28,11,3,81.42,80.31,9,5,0
128,Biology 101,70.39,72.28,12,3,77.34,80.46,1,6,0
128,Physics 101,74.07,72.28,12,3,70.9,67.22,8,5,2
129,Chemistry 201,88.76,90.56,9,3,82.08,88.69,7,5,2
129,English Literature,88.89,90.56,8,4,92.34,90.13,5,1,2
129,Physics 101,87.4,90.56,9,4,96.19,81.76,10,2,1
129,Biology 101,85.05,90.56,12,5,98.76,87.18,5,5,1
130,Biology 101,85.1,83.25,10,3,80.62,78.74,6,1,0
130,Computer Science 101,77.12,83.25,8,5,83.89,75.93,10,6,1
130,Mathematics 201,80.43,83.25,9,4,87.2,79.42,1,3,1
130,English Literature,82.18,83.25,9,3,87.41,80.98,9,0,1
130,Chemistry 201,79.57,83.25,9,3,89.46,73.99,4,0,0
131,Physics 101,73.33,76.74,12,4,71.82,76.49,5,0,1
131,Computer Science 101,69.98,76.74,9,5,73.18,81.36,3,2,0
131,English Literature,70.48,76.74,11,4,82.4,67.35,1,3,1
131,Chemistry 201,73.62,76.74,9,5,67.49,77.37,10,6,0
132,Physics 101,76.19,68.96,9,0,75.14,69.46,1,4,0
132,Computer Science 101,70.41,68.96,12,0,60.59,77.76,9,1,1
132,Biology 101,71.98,68.96,11,2,62.09,72.86,7,3,2
132,English Literature,70.41,68.96,12,2,64.91,71.99,10,2,0
132,Chemistry 201,74.74,68.96,8,0,65.16,64.53,9,0,0
133,Chemistry 201,62.6,66.08,12,2,66.57,71.81,3,0,1
133,Computer Science 101,69.84,66.08,8,1,71.39,72.12,4,2,0
133,Biology 101,71.87,66.08,9,0,59.61,63.78,3,3,0
133,Mathematics 201,63.48,66.08,8,0,66.47,65.69,10,4,1
133,Physics 101,62.88,66.08,10,1,75.2,74.96,8,2,0
134,Chemistry 201,66.3,65.75,11,1,74.29,71.46,4,0,1
134,Physics 101,65.45,65.75,8,2,68.07,69.48,2,6,1
134,English Literature,69.57,65.75,12,0,61.28,68.98,5,6,2
134,Mathematics 201,66.84,65.75,10,0,75.23,73.24,5,4,0
134,Biology 101,63.97,65.75,8,1,57.53,71.92,3,1,1
135,Chemistry 201,58.65,61.51,10,2,70.43,59.28,8,5,1
135,Biology 101,62.01,61.51,10,2,59.98,68.98,5,6,0
135,English Literature,58.8,61.51,10,2,68.75,57.54,1,1,2
135,Computer Science 101,62.35,61.51,8,3,53.36,53.81,1,3,1
135,Mathematics 201,65.77,61.51,9,2,64.16,55.04,3,1,0
136,Physics 101,75.13,70.61,8,3,76.06,64.75,3,3,1
136,English Literature,73.05,70.61,12,3,73.9,65.39,2,3,0
136,Biology 101,69.81,70.61,8,1,67.64,74.47,7,5,1
136,Chemistry 201,67.63,70.61,10,3,79.52,66.9,4,6,1
136,Computer Science 101,71.04,70.61,11,3,69.63,79.17,2,1,2
137,Biology 101,69.1,69.17,12,0,63.29,68.54,2,5,0
137,Mathematics 201,73.1,69.17,10,1,69.4,65.64,9,4,1
137,Physics 101,74.95,69.17,8,1,63.74,77.43,9,0,1
137,English Literature,72.95,69.17,11,1,63.03,64.79,2,2,0
137,Chemistry 201,73.21,69.17,9,2,76.75,76.27,5,0,0
138,Mathematics 201,77.65,78.79,12,5,78.54,83.82,5,2,2
138,Computer Science 101,75.84,78.79,11,5,75.65,80.41,5,1,0
138,English Literature,80.92,78.79,9,4,69.28,74.52,4,4,1
138,Chemistry 201,75.29,78.79,12,3,72.51,74.95,1,0,1
139,Computer Science 101,70.45,71.9,9,5,66.55,76.31,0,5,0
139,Biology 101,74.35,71.9,8,3,77.15,81.3,5,4,1
139,Mathematics 201,70.75,71.9,11,4,72.6,66.68,8,6,2
139,Chemistry 201,73.45,71.9,9,4,69.91,72.33,10,0,1
140,Chemistry 201,84.8,83.3,12,1,76.2,80.92,9,5,1
140,English Literature,86.58,83.3,8,2,87.62,82.88,9,1,1
140,Computer Science 101,82.6,83.3,11,1,75.96,83.4,7,6,0
140,Biology 101,84.48,83.3,10,1,77.3,82.04,10,6,0
141,Physics 101,76.94,76.25,11,1,75.64,73.81,3,5,0
141,English Literature,72.03,76.25,9,2,72.06,74.71,2,6,0
141,Mathematics 201,79.73,76.25,8,3,68.36,79.85,6,1,0
141,Biology 101,74.46,76.25,11,1,67.79,69.38,0,1,0
142,Mathematics 201,83.5,78.79,8,2,73.48,80.36,0,1,1
142,Physics 101,76.96,78.79,12,2,81.34,74.97,9,1,0
142,Chemistry 201,82.47,78.79,8,3,82.0,87.92,6,5,2
142,English Literature,77.22,78.79,10,1,86.32,76.85,4,6,0
142,Biology 101,85.65,78.79,12,3,74.33,83.89,9,4,0
143,English Literature,79.07,80.76,12,3,90.54,79.04,2,1,2
143,Mathematics 201,82.42,80.76,8,5,73.42,82.85,1,0,1
143,Computer Science 101,76.32,80.76,8,5,78.01,73.04,7,5,0
143,Physics 101,75.17,80.76,8,3,76.62,70.57,7,0,2
143,Chemistry 201,79.87,80.76,11,3,77.98,78.8,6,0,0
144,English Literature,75.99,74.0,10,1,70.34,81.14,7,1,0
144,Chemistry 201,81.69,74.0,9,2,70.58,77.32,10,3,0
144,Biology 101,75.71,74.0,8,2,65.15,74.42,4,6,0
144,Mathematics 201,81.56,74.0,10,0,65.72,78.55,9,3,1
144,Computer Science 101,74.85,74.0,9,0,76.05,82.22,6,4,1
145,Biology 101,90.25,90.54,10,5,88.56,97.28,6,3,0
145,Chemistry 201,88.35,90.54,9,4,92.18,87.0,8,1,0
145,Mathematics 201,86.22,90.54,8,5,93.32,87.41,5,4,1
145,Physics 101,93.94,90.54,12,3,88.25,90.5,9,3,0
146,English Literature,60.27,63.26,12,2,69.59,69.72,1,5,0
146,Chemistry 201,68.44,63.26,9,2,53.92,67.59,10,6,0
146,Physics 101,62.16,63.26,10,2,72.76,60.4,1,6,2
146,Biology 101,67.07,63.26,11,0,57.25,58.85,9,0,1
147,English Literature,70.96,72.74,11,3,76.79,67.08,9,2,2
147,Computer Science 101,70.87,72.74,9,4,67.4,71.96,5,3,1
147,Biology 101,73.05,72.74,10,5,78.29,76.63,8,3,0
147,Physics 101,78.62,72.74,10,3,78.0,80.25,2,6,1
147,Mathematics 201,71.66,72.74,12,5,73.1,72.14,5,5,1
148,Chemistry 201,81.89,80.44,10,5,81.52,74.55,4,2,0
148,Mathematics 201,73.83,80.44,11,5,86.93,81.76,2,5,1
148,Computer Science 101,75.86,80.44,8,3,87.93,77.59,9,2,0
148,Physics 101,77.83,80.44,8,5,86.36,78.93,1,3,1
149,Biology 101,73.87,79.63,8,3,70.83,78.25,8,5,2
149,English Literature,81.87,79.63,8,4,70.86,81.01,10,2,0
149,Computer Science 101,75.44,79.63,9,5,76.23,77.06,4,1,2
149,Mathematics 201,77.99,79.63,11,3,82.07,84.78,8,3,0
149,Chemistry 201,76.65,79.63,10,4,78.21,82.63,4,2,2
150,English Literature,62.44,64.95,9,0,70.16,66.32,7,3,1
150,Mathematics 201,65.06,64.95,10,2,66.53,59.19,7,5,1
150,Chemistry 201,64.44,64.95,8,2,66.23,68.13,3,2,0
150,Biology 101,65.52,64.95,11,0,55.19,64.24,3,0,0
150,Physics 101,62.43,64.95,9,2,66.55,61.52,9,3,0
151,Biology 101,92.6,87.03,12,3,89.77,91.63,7,2,2
151,Physics 101,84.94,87.03,10,5,95.59,84.23,3,3,2
151,Mathematics 201,85.24,87.03,8,5,86.68,87.08,9,5,2
151,English Literature,90.22,87.03,11,5,78.26,95.91,0,6,1
151,Chemistry 201,84.9,87.03,12,5,89.42,86.24,4,6,1
152,Biology 101,68.41,66.94,11,2,68.58,62.5,7,2,0
152,Mathematics 201,69.87,66.94,10,2,67.88,62.2,8,1,1
152,English Literature,70.09,66.94,10,1,66.65,70.78,0,5,2
152,Chemistry 201,68.82,66.94,11,1,66.79,63.87,10,2,0
153,Mathematics 201,89.09,90.31,12,4,82.79,96.99,1,1,2
153,Biology 101,93.04,90.31,11,5,92.09,87.93,9,6,2
153,Chemistry 201,92.51,90.31,8,4,93.16,93.6,10,0,2
153,Physics 101,90.33,90.31,9,4,81.42,99.09,4,3,2
154,English Literature,87.68,81.41,8,2,83.38,86.78,10,2,0
154,Biology 101,84.13,81.41,10,1,76.1,88.55,5,4,0
154,Physics 101,85.94,81.41,8,2,86.02,79.26,10,0,0
154,Computer Science 101,81.79,81.41,11,3,88.5,77.22,7,5,1
155,Chemistry 201,81.79,77.04,11,2,78.78,83.52,8,4,2
155,English Literature,73.97,77.04,8,1,75.46,83.26,10,1,2
155,Computer Science 101,75.66,77.04,12,1,67.66,80.45,5,6,2
155,Physics 101,75.26,77.04,11,2,86.31,74.55,6,5,0
156,Biology 101,89.12,84.67,9,4,87.55,81.31,4,3,1
156,English Literature,89.43,84.67,12,3,78.71,93.13,3,5,2
156,Computer Science 101,88.56,84.67,11,3,81.52,79.19,3,0,2
156,Mathematics 201,84.41,84.67,12,4,86.87,81.58,0,3,0
156,Chemistry 201,81.48,84.67,10,4,80.29,90.08,0,1,2
157,Mathematics 201,91.81,88.09,9,5,78.81,90.61,2,0,2
157,English Literature,89.59,88.09,10,5,83.48,92.74,6,4,0
157,Chemistry 201,89.64,88.09,9,3,85.79,79.91,6,0,1
157,Physics 101,90.35,88.09,12,3,80.14,94.62,8,0,0
158,Mathematics 201,73.05,74.22,8,2,75.01,71.96,4,0,2
158,Biology 101,79.13,74.22,12,2,64.31,80.61,3,1,2
158,English Literature,75.77,74.22,10,3,76.83,75.82,6,1,1
158,Chemistry 201,79.14,74.22,9,1,74.3,71.1,8,2,1
158,Computer Science 101,73.09,74.22,10,1,73.64,68.14,5,4,2
159,Chemistry 201,61.4,59.72,10,3,50.05,65.3,5,1,1
159,Biology 101,63.35,59.72,9,5,59.15,62.19,1,2,1
159,Computer Science 101,60.74,59.72,10,5,57.12,65.25,6,1,2
159,Physics 101,61.15,59.72,12,4,62.54,66.7,6,5,1
159,English Literature,56.23,59.72,10,4,51.82,56.42,7,2,0
160,Biology 101,86.09,87.29,10,3,84.9,85.77,5,1,0
160,English Literature,85.19,87.29,9,5,89.66,90.53,10,2,0
160,Chemistry 201,88.45,87.29,12,4,96.34,84.72,3,4,1
160,Physics 101,81.54,87.29,11,4,78.44,91.68,7,6,2
160,Computer Science 101,86.48,87.29,9,5,94.32,88.62,1,1,2
161,English Literature,63.36,65.24,12,5,75.02,72.71,5,5,1
161,Chemistry 201,70.3,65.24,9,4,74.4,72.37,2,3,0
161,Mathematics 201,63.36,65.24,12,5,71.74,62.87,9,1,0
161,Computer Science 101,68.24,65.24,11,5,67.09,70.89,7,0,2
161,Physics 101,71.33,65.24,9,3,71.01,68.43,7,6,1
162,Chemistry 201,62.49,63.14,12,1,59.45,68.32,8,5,2
162,Physics 101,60.62,63.14,11,2,56.69,72.33,2,1,1
162,Mathematics 201,60.51,63.14,8,2,66.36,71.31,1,6,0
162,English Literature,67.55,63.14,12,0,57.25,58.57,1,6,2
162,Computer Science 101,65.54,63.14,12,1,62.87,66.73,5,4,1
163,Chemistry 201,62.85,64.9,12,1,73.65,63.02,8,1,1
163,Biology 101,66.15,64.9,9,0,70.37,74.01,2,1,0
163,English Literature,68.32,64.9,8,1,72.31,74.36,0,3,2
163,Computer Science 101,66.27,64.9,12,0,72.15,63.7,2,4,0
163,Physics 101,69.23,64.9,10,1,71.0,63.61,2,0,1
164,Biology 101,64.2,64.54,11,1,63.64,68.16,2,4,1
164,Chemistry 201,64.67,64.54,8,1,55.6,60.41,7,6,0
164,Mathematics 201,71.03,64.54,9,2,65.26,60.61,4,1,1
164,Physics 101,69.82,64.54,10,1,56.5,72.28,8,1,1
164,Computer Science 101,63.45,64.54,12,0,55.15,71.56,8,2,1
165,Mathematics 201,92.35,89.42,11,5,88.88,96.56,4,1,2
165,Physics 101,94.41,89.42,9,5,86.17,93.26,5,2,0
165,Biology 101,93.98,89.42,12,4,80.91,86.62,10,3,0
165,Chemistry 201,89.6,89.42,12,3,90.29,90.57,10,2,0
165,Computer Science 101,94.0,89.42,11,4,92.73,96.03,8,6,1
166,Computer Science 101,57.51,60.97,10,2,55.58,54.63,5,2,1
166,Physics 101,60.26,60.97,9,1,68.12,56.83,0,0,1
166,Biology 101,61.94,60.97,10,1,53.23,62.77,9,4,1
166,Chemistry 201,64.22,60.97,12,0,59.53,58.53,7,6,1
167,Chemistry 201,82.87,78.78,11,2,76.86,79.92,7,4,0
167,Mathematics 201,81.69,78.78,12,3,81.69,81.47,10,1,0
167,Computer Science 101,77.86,78.78,8,1,86.02,85.88,10,0,0
167,English Literature,78.97,78.78,9,1,81.31,73.41,9,2,0
168,English Literature,79.7,71.83,12,1,64.85,82.77,9,4,1
168,Biology 101,76.61,71.83,12,2,74.02,71.46,4,5,0
168,Mathematics 201,71.77,71.83,12,2,72.68,75.61,4,3,1
168,Computer Science 101,76.15,71.83,12,1,72.02,82.51,2,0,1
168,Chemistry 201,76.61,71.83,8,1,62.59,73.83,1,5,0
169,Biology 101,66.99,61.2,9,2,57.15,65.69,7,5,1
169,Physics 101,60.59,61.2,9,1,53.57,58.85,5,5,0
169,Computer Science 101,58.72,61.2,10,1,59.26,56.26,1,3,2
169,Mathematics 201,61.04,61.2,9,0,64.26,58.58,8,5,1
169,English Literature,64.56,61.2,9,2,67.89,58.75,8,2,0
170,Biology 101,72.87,71.36,10,0,61.45,73.04,8,6,1
170,Chemistry 201,73.11,71.36,9,2,75.89,68.06,5,4,1
170,English Literature,74.38,71.36,10,1,66.1,78.71,6,6,1
170,Computer Science 101,78.51,71.36,12,1,73.02,80.57,3,3,1
170,Physics 101,71.7,71.36,12,0,71.24,73.21,9,3,0
171,Computer Science 101,84.14,88.17,12,4,94.04,93.12,9,6,1
171,Mathematics 201,90.75,88.17,12,5,92.29,88.8,3,1,1
171,Chemistry 201,84.51,88.17,11,5,95.0,83.67,0,1,1
171,Physics 101,86.28,88.17,12,3,95.73,81.75,10,5,0
172,Mathematics 201,63.66,65.03,10,2,61.57,69.82,3,6,0
172,English Literature,69.53,65.03,9,2,73.19,60.81,3,6,1
172,Computer Science 101,67.13,65.03,8,0,60.87,63.13,1,2,0
172,Chemistry 201,65.74,65.03,10,2,69.42,64.76,6,6,2
173,Biology 101,69.73,67.92,10,1,63.4,69.48,6,4,0
173,English Literature,68.02,67.92,10,2,74.23,63.78,7,1,0
173,Mathematics 201,67.5,67.92,11,0,69.33,65.95,2,6,1
173,Computer Science 101,70.39,67.92,10,2,61.97,62.37,7,4,1
173,Chemistry 201,65.93,67.92,11,2,62.88,71.48,7,0,0
174,Chemistry 201,83.55,76.39,11,1,84.49,77.41,5,0,1
174,Computer Science 101,82.95,76.39,10,1,73.06,80.57,0,5,0
174,Physics 101,83.59,76.39,12,2,79.2,79.5,0,4,1
174,English Literature,81.54,76.39,9,3,74.98,75.09,4,5,0
174,Biology 101,77.24,76.39,11,2,71.55,75.56,10,2,0
175,Physics 101,81.84,81.42,11,3,76.26,87.34,10,5,0
175,Computer Science 101,76.8,81.42,8,4,89.46,75.78,3,5,2
175,English Literature,78.59,81.42,12,5,90.98,78.12,2,6,1
175,Mathematics 201,83.96,81.42,9,3,85.3,79.72,8,2,2
176,Physics 101,81.23,83.33,12,4,74.24,74.94,0,0,0
176,Mathematics 201,77.62,83.33,12,4,84.06,77.95,2,3,0
176,Chemistry 201,82.72,83.33,10,3,88.87,87.01,7,6,0
176,English Literature,78.67,83.33,8,4,83.26,83.92,7,5,2
176,Computer Science 101,84.84,83.33,10,5,82.69,82.74,10,6,1
177,Computer Science 101,86.67,88.41,12,4,94.12,94.92,4,5,0
177,Mathematics 201,88.04,88.41,11,5,87.78,91.68,1,4,0
